timestamp,latency
1610672984820,0.549
1610676593011,0.496
1610680201204,0.685
1610683809363,0.611
1610687417555,0.48
1610691025747,0.515
1610694633940,0.508
1610698242131,1.039
1610701850292,0.526
1610705458483,0.499
1610709066676,0.527
1610712674867,0.536
1610716283060,0.546
1610719891251,0.643
1610723499412,0.515
1610727107603,0.537
1610730715796,0.519
1610734323988,0.627
1610737932180,0.521
1610741540371,0.498
1610745148564,0.537
1610748756755,0.559
1610752364948,0.58
1610755973139,0.521
1610759581332,0.59
1610763189523,0.531
1610766797716,0.536
1610770405907,0.596
1610774014100,0.536
1610777622291,0.52
1610781230484,0.563
1610784838675,0.605
1610788446845,0.54
1610792055027,0.551
1610795663220,0.548
1610799271389,0.509
1610802879572,0.522
1610806487763,0.551
1610810095956,0.518
1610813704147,0.567
1610817312340,0.53
1610820920531,1.062
1610824528692,0.542
1610828136883,1.538
1610831745044,0.501
1610835353235,0.51
1610838961428,0.53
1610842569619,0.549
1610846177812,0.522
1610849786003,0.533
1610853394196,0.562
1610857002387,0.52
1610860610580,0.536
1610864218771,0.544
1610867826964,0.539
1610871435155,0.562
1610875043348,0.538
1610878651539,0.507
1610882259732,0.541
1610885867923,0.511
1610889476116,0.515
1610893084308,0.531
1610896692500,0.532
1610900300691,0.503
1610903908884,0.552
1610907517075,0.498
1610911125268,0.548
1610914733459,0.538
1610918341652,0.535
1610921949843,0.528
1610925558036,0.532
1610929166227,0.552
1610932774420,0.526
1610936382611,0.539
1610939990804,0.748
1610943598995,0.56
1610947207188,0.522
1610950815379,0.519
1610954423572,0.532
1610958031763,0.56
1610961639956,0.902
1610965248147,0.566
1610968856340,0.571
1610972464531,0.55
1610976072724,0.518
1610979680915,0.532
1610983289108,0.514
1610986897299,0.552
1610990505492,0.518
1610994113683,0.569
1610997721876,0.729
1611001330035,0.502
1611004938228,0.532
1611008546419,0.512
1611012154612,0.527
1611015762803,0.546
1611019370996,0.523
1611022979187,0.509
1611026587380,0.506
1611030195571,0.536
1611033803764,0.546
1611037411955,0.497
1611041020148,0.509
1611044628340,0.527
1611048236532,0.526
1611051844692,0.509
1611055452884,0.507
1611059061075,0.551
1611062669268,0.487
1611066277459,0.506
1611069885652,0.945
1611073493811,0.547
1611077102008,0.922
1611080710163,0.571
1611084318356,0.498
1611087926547,0.577
1611091534740,0.75
1611095142931,0.504
1611098751124,0.546
1611102359315,0.533
1611105967508,0.502
1611109575667,0.534
1611113183860,0.494
1611116792052,0.836
1611120400244,0.533
1611124008435,0.589
1611127616628,0.534
1611131224819,0.538
1611134833012,0.526
1611138441203,0.518
1611142049396,0.509
1611145657587,0.522
1611149265780,0.528
1611152873971,0.65
1611156482164,0.515
1611160090355,0.638
1611163698548,0.53
1611167306739,0.525
1611170914932,0.494
1611174523123,0.911
1611178131284,0.531
1611181739475,0.516
1611185347668,0.638
1611188955859,0.515
1611192564052,0.502
1611196172243,0.523
1611199780436,0.538
1611203388627,0.531
1611206996820,0.521
1611210605011,0.587
1611214213204,0.543
1611217821395,0.498
1611221429588,0.492
1611225037779,0.469
1611228645971,0.501
1611232254163,0.49
1611235862356,0.539
1611239470547,0.544
1611243078740,0.531
1611246686931,0.526
1611250295123,0.523
1611253903315,0.571
1611257511508,0.514
1611261119699,0.531
1611264727892,0.515
1611268336083,0.546
1611271944276,0.7
1611275552467,0.561
1611279160660,0.533
1611282768851,0.529
1611286377044,0.511
1611289985235,0.511
1611293593428,0.542
1611297201619,0.515
